timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
05/10/2020 14:10,5,10,2020,14:10:36,30,Married,Female,I have a child/children in the 2-6 age range.,GAZİANTEP,Urban,Graduate,High school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,6000 - 12000,6000 - 12000,Neither good nor bad,"Yes, I think","No, I don't think",Increased,Decreased,Decreased a lot,Yes,No,Yes,No,No,Low,Low,Moderate,,Low,High,Moderate,,High,,Moderate,High,Moderate,High,,Low,Moderate,,,,Quite a bit,Quite a bit,Extremely,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,2,2,2,4,2,2,2,5.0,3.0,8,3,2,5,3.0,4,4,3,0,1,0,5,2,4,2,4,2,2,3,0,2,4,3,0,4,0,3,4,3,4,0,2,3,0,0,0,39,1,3,3,4,3,2,3,3,3,3,3,30,0
05/10/2020 14:23,5,10,2020,14:23:35,54,Married,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,Graduate,Primary school,Full-time employee,Service,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Yes,3000 - 6000,3000 - 6000,Very good,"Yes, I think","Yes, I think",Increased,Increased,Same,No,No,No,No,Yes,Moderate,Moderate,Low,,Moderate,,Low,Low,Low,Moderate,High,,,,Low,Low,Low,,Moderate,Moderate,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,4,2,1,7,2,2,2,5.0,1.0,8,6,3,7,1.0,3,3,5,0,0,0,3,2,2,2,2,3,3,2,0,3,0,2,2,2,3,4,0,0,0,2,2,2,0,3,3,36,1,0,0,0,1,1,1,0,0,0,0,3,1
05/10/2020 14:40,5,10,2020,14:40:00,23,Married,Female,I have no children.,BURSA,Urban,Graduate,Two-year degree or equivalent,Unemployed after the covid-19 crisis,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,1500 - 3000,3000 - 6000,Neither good nor bad,"Yes, I think",I definitely don't think so,Same,Increased,Increased a lot,Yes,Yes,Yes,No,No,Moderate,Low,,Low,Low,,Moderate,,Moderate,Low,Low,,,,,,Low,,,Low,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,2,2,2,1,2,2,2,5.0,4.0,2,6,5,9,2.0,2,3,3,1,1,0,1,2,5,3,2,3,2,0,2,2,0,3,0,3,2,2,0,0,0,0,0,2,0,0,2,23,1,3,3,3,3,3,3,3,3,3,3,30,0
05/10/2020 14:41,5,10,2020,14:41:55,20,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Student,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,3000 - 6000,3000 - 6000,Good,I definitely think so,"Yes, I think",Same,Increased,Increased,Yes,No,Yes,No,No,Moderate,Moderate,Low,,,High,Low,,High,Low,High,High,High,High,Low,Low,Moderate,Low,Moderate,Moderate,Extremely,Very slightly or not at all,Very slightly or not at all,Extremely,Extremely,Moderately,Extremely,Extremely,Very slightly or not at all,A little,1,1,2,1,2,2,2,4.0,2.0,6,4,3,2,2.0,3,3,4,0,1,0,2,1,2,3,2,3,3,2,0,0,4,2,0,4,2,4,4,4,4,2,2,3,2,3,3,51,0,4,0,0,4,4,2,4,4,0,1,23,0
05/10/2020 15:01,5,10,2020,15:01:00,30,Single,Man,I have no children.,İSTANBUL,Urban,Graduate,,Full-time employee,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased,Same,Yes,No,No,No,No,Moderate,Low,Low,,Low,Moderate,Moderate,Low,High,Low,Low,Low,Low,Moderate,,,Moderate,,,Low,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,2,1,1,1,2,2,2,5.0,,8,6,2,7,3.0,3,3,4,0,0,0,3,2,3,2,2,3,2,2,0,2,3,3,2,4,2,2,2,2,3,0,0,3,0,0,2,37,1,2,0,2,0,0,1,0,0,1,0,6,1
05/10/2020 15:15,5,10,2020,15:15:42,54,Married,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,Graduate,Primary school,Retired,Service,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,3000 - 6000,24000 and above,Good,"Yes, I think","Yes, I think",Increased a lot,Increased,Same,Yes,Yes,No,No,No,Moderate,Moderate,,,Low,Low,Low,Low,Low,Low,Moderate,,,,Low,Low,Low,,Low,Low,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,Moderately,4,2,1,7,2,2,2,5.0,1.0,5,6,0,7,3.0,3,6,4,1,0,0,3,2,2,1,2,3,3,0,0,2,2,2,2,2,2,3,0,0,0,2,2,2,0,2,2,31,1,1,2,2,2,2,1,1,1,2,2,16,1
05/10/2020 15:38,5,10,2020,15:38:41,20,Single,Man,I have no children.,EDİRNE,Urban,Two-year degree or equivalent,High school,Student,Service,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,6000 - 12000,3000 - 6000,Very good,I definitely think so,"No, I don't think",Increased,Decreased a lot,Same,Yes,Yes,No,No,No,Low,Low,Moderate,,Low,Low,High,,High,Low,Low,Moderate,Low,Moderate,Low,Low,Moderate,Low,Low,Low,Extremely,Moderately,Moderately,Quite a bit,Extremely,Quite a bit,Extremely,Extremely,Moderately,Quite a bit,1,1,1,1,2,2,2,4.0,3.0,6,6,7,1,3.0,4,3,5,1,0,0,3,1,4,2,5,2,2,3,0,2,2,4,0,4,2,2,3,2,3,2,2,3,2,2,2,44,1,4,2,2,3,4,3,4,4,2,3,31,0
05/10/2020 15:53,5,10,2020,15:53:07,19,Single,Female,I have no children.,BALIKESİR,Urban,Graduate,Middle School,Student,Other,,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,3000 - 6000,3000 - 6000,Good,I don't know; I'm uncertain,"Yes, I think",Increased a lot,Same,Increased,Yes,No,No,No,No,Moderate,High,Low,Moderate,Low,Low,Low,Low,Moderate,Low,Moderate,,,Low,Low,Low,Moderate,,,,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,1,1,2,1,2,2,2,5.0,2.0,6,7,9999,7,3.0,3,3,4,0,0,0,2,3,2,1,3,3,4,2,3,2,2,2,2,3,2,3,0,0,2,2,2,3,0,0,0,37,1,2,3,1,1,2,2,2,2,2,3,20,0
05/10/2020 15:57,5,10,2020,15:57:05,23,Single,Female,I have no children.,ANKARA,Urban,Graduate,Graduate,Student,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,6000 - 12000,6000 - 12000,Good,I definitely think so,I don't know; I'm uncertain,Increased,Decreased a lot,Decreased,Yes,No,No,No,No,Low,Moderate,Moderate,Moderate,,Moderate,Moderate,,Moderate,,,Moderate,Moderate,Moderate,,,Moderate,Low,,,Extremely,Extremely,Extremely,Extremely,Very slightly or not at all,Extremely,Extremely,Extremely,Extremely,Extremely,2,1,2,1,1,2,2,5.0,5.0,6,6,2,2,3.0,4,4,4,0,0,0,4,1,3,2,5,2,3,3,3,0,3,3,0,3,0,0,3,3,3,0,0,3,2,0,0,34,1,4,4,4,4,0,4,4,4,4,4,36,0
05/10/2020 16:05,5,10,2020,16:05:24,25,Single,Man,I have no children.,ANTALYA,Urban,High school,High school,Unemployed after the covid-19 crisis,Other,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Skilled agricultural, forestry and aquaculture workers",No,0 - 1500,3000 - 6000,Very good,I definitely think so,"Yes, I think",Increased,Decreased,Same,Yes,Yes,No,No,No,Low,,Low,,Low,Low,Low,,Low,,Low,Low,Low,Low,Low,Low,Low,,Low,Low,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,A little,A little,A little,2,1,1,1,2,2,2,3.0,3.0,2,7,1,6,2.0,1,3,5,1,0,0,3,1,2,2,4,2,0,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,0,2,2,30,1,1,0,0,0,0,1,1,1,1,1,6,1
05/10/2020 16:06,5,10,2020,16:06:14,21,Single,Female,I have no children.,DİYARBAKIR,Urban,Graduate,,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Partially,1500 - 3000,1500 - 3000,Good,I don't know; I'm uncertain,"No, I don't think",Increased,Same,Same,Yes,Yes,Yes,No,No,Moderate,Moderate,,Low,Low,,Low,Low,Low,Low,Moderate,,,,Low,Low,Low,,,Low,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Moderately,A little,Quite a bit,Moderately,Extremely,2,1,2,1,2,2,2,5.0,,6,3,2,9,3.0,2,2,4,1,1,0,3,3,4,2,3,3,3,0,2,2,0,2,2,2,2,3,0,0,0,2,2,2,0,0,2,29,1,3,0,0,0,2,2,1,3,2,4,17,0
05/10/2020 16:22,5,10,2020,16:22:09,28,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Middle School,On unpaid leave after the Covid-19 crisis,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,0 - 1500,12000 - 24000,Neither good nor bad,I definitely think so,I definitely think so,Increased,Same,Decreased,Yes,Yes,No,No,No,Low,Low,Moderate,,Low,Low,Moderate,Low,Moderate,,Moderate,Low,Low,Low,Low,Low,Low,Low,Low,Low,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,Moderately,2,1,2,1,2,2,2,6.0,2.0,3,4,2,2,2.0,1,5,3,1,0,0,4,1,1,2,3,2,2,3,0,2,2,3,2,3,0,3,2,2,2,2,2,2,2,2,2,40,1,3,1,3,2,2,2,3,3,1,2,22,0
05/10/2020 16:22,5,10,2020,16:22:26,35,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Middle School,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Yes,3000 - 6000,3000 - 6000,Very good,"Yes, I think",I definitely think so,Same,Decreased,Decreased,Yes,Yes,No,No,Yes,Moderate,Low,,,Low,Low,Low,Low,Low,Low,Moderate,Low,,,Low,Low,Low,,Low,Low,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Extremely,3,1,2,1,2,2,2,6.0,2.0,8,3,2,9,1.0,3,3,5,1,0,0,4,2,1,3,4,3,2,0,0,2,2,2,2,2,2,3,2,0,0,2,2,2,0,2,2,32,1,2,2,2,2,2,2,2,2,2,4,22,0
05/10/2020 16:22,5,10,2020,16:22:45,28,Divorced,Man,I have no children.,ŞANLIURFA,Urban,"Postgraduate Education (Master's, Doctorate)",,Full-time employee,Other,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Skilled agricultural, forestry and aquaculture workers",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think","Yes, I think",Increased,Increased,Same,Yes,No,Yes,No,Yes,Low,Low,,,Low,Low,Low,Low,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,2,3,1,1,2,2,2,6.0,,8,7,1,6,3.0,3,3,4,0,1,0,3,2,2,2,2,2,2,0,0,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,38,1,2,2,2,2,2,2,2,2,2,2,20,0
05/10/2020 16:23,5,10,2020,16:23:00,30,Single,Man,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,6000 - 12000,3000 - 6000,Neither good nor bad,I don't know; I'm uncertain,"Yes, I think",Increased,Increased,Same,Yes,No,Yes,No,Yes,Low,Low,Low,Low,Low,Low,,Low,,Low,Low,Low,,Low,Low,Low,Low,,Low,Low,A little,A little,A little,Moderately,A little,Very slightly or not at all,A little,A little,A little,Moderately,2,1,1,1,2,2,2,6.0,1.0,8,3,2,2,3.0,4,3,3,0,1,0,3,3,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,2,2,2,0,2,2,32,1,1,1,1,2,1,0,1,1,1,2,11,1
05/10/2020 16:28,5,10,2020,16:28:35,30,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Part-time employee,Service,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,3000 - 6000,3000 - 6000,Good,I definitely think so,"No, I don't think",Increased,Same,Same,Yes,No,Yes,No,No,Low,Low,,,Moderate,,High,Moderate,,Moderate,Moderate,,,,Moderate,Moderate,,Low,Low,Low,Quite a bit,Very slightly or not at all,Moderately,A little,Moderately,Moderately,Extremely,Quite a bit,Very slightly or not at all,Moderately,2,1,2,1,2,2,2,5.0,1.0,7,6,7,5,2.0,3,3,4,0,1,0,3,1,4,2,3,2,2,0,0,3,0,4,3,0,3,3,0,0,0,3,3,0,2,2,2,32,1,3,0,2,1,2,2,4,3,0,2,19,0
05/10/2020 16:28,5,10,2020,16:28:37,21,Single,Female,I have no children.,ANKARA,Urban,Graduate,High school,Student,Other,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,3000 - 6000,Good,I definitely think so,"Yes, I think",Increased,Decreased a lot,Same,Yes,No,Yes,No,No,Low,Low,Low,,,High,Low,,Moderate,Low,High,Low,Low,Low,,,Low,Low,,,Moderately,Very slightly or not at all,A little,A little,A little,Moderately,Moderately,Moderately,A little,Quite a bit,2,1,2,1,1,2,2,5.0,3.0,6,7,3,2,3.0,3,3,4,0,1,0,3,1,2,2,5,2,2,2,0,0,4,2,0,3,2,4,2,2,2,0,0,2,2,0,0,31,1,2,0,1,1,1,2,2,2,1,3,15,1
05/10/2020 16:31,5,10,2020,16:31:41,23,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Unemployed,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,3000 - 6000,Neither good nor bad,"Yes, I think",I definitely think so,Decreased,Decreased a lot,Decreased a lot,Yes,No,Yes,No,No,Moderate,Moderate,Moderate,,Low,,,Low,Low,,High,High,Moderate,Moderate,,,,,,,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,1,1,2,2,2,4.0,1.0,1,6,5,7,2.0,2,3,3,0,1,0,5,2,1,4,5,3,3,3,0,2,0,0,2,2,0,4,4,3,3,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,1
05/10/2020 16:42,5,10,2020,16:42:41,24,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Primary school,Self-employed,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,3000 - 6000,3000 - 6000,Very good,"Yes, I think",I definitely don't think so,Same,Same,Decreased a lot,No,No,No,No,No,Low,High,Moderate,Moderate,Low,Low,,Low,,Low,Moderate,,Low,Moderate,Low,Low,,,Low,Low,Moderately,Moderately,A little,A little,A little,A little,A little,Moderately,Moderately,A little,2,1,1,1,2,2,2,4.0,1.0,9,6,5,2,1.0,3,3,5,0,0,0,5,2,5,3,3,2,4,3,3,2,2,0,2,0,2,3,0,2,3,2,2,0,0,2,2,36,1,2,2,1,1,1,1,1,2,2,1,14,1
05/10/2020 16:46,5,10,2020,16:46:16,27,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",High school,Full-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think","Yes, I think",Increased a lot,Increased a lot,Same,Yes,Yes,No,No,No,Moderate,Low,Low,,Moderate,Low,Low,High,Moderate,Moderate,Moderate,,,,Low,Moderate,,,Low,Low,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,2,1,2,1,2,2,2,6.0,3.0,8,4,2,2,3.0,3,3,4,1,0,0,3,2,2,1,1,3,2,2,0,3,2,2,4,3,3,3,0,0,0,2,3,0,0,2,2,36,1,2,2,2,2,2,2,2,2,2,2,20,0
05/10/2020 16:50,5,10,2020,16:50:45,19,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,High school,Student,Other,,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",,1500 - 3000,6000 - 12000,Very good,"No, I don't think",I definitely think so,Increased,Decreased,Same,Yes,No,No,No,No,Low,High,Low,,,,,Low,,Low,High,,Low,Low,Low,Low,,,,Low,Quite a bit,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,1,1,1,1,2,2,2,4.0,3.0,6,7,9999,2,,2,4,5,0,0,0,3,4,1,2,4,2,4,2,0,0,0,0,2,0,2,4,0,2,2,2,2,0,0,0,2,26,1,3,1,0,0,0,0,2,2,0,0,8,1
05/10/2020 16:50,5,10,2020,16:50:52,20,Single,Female,I have no children.,KONYA,Urban,Two-year degree or equivalent,Primary school,Student,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,6000 - 12000,24000 and above,Neither good nor bad,I definitely think so,"No, I don't think",Same,Increased,Increased a lot,Yes,Yes,Yes,No,No,Low,,High,,,Moderate,High,,High,,Moderate,High,High,High,,High,High,Low,,,Moderately,Moderately,Quite a bit,Extremely,A little,Extremely,Moderately,Moderately,Moderately,Quite a bit,1,1,2,1,2,2,2,4.0,1.0,6,4,3,9,,4,6,3,1,1,0,1,1,4,3,2,2,0,4,0,0,3,4,0,4,0,3,4,4,4,0,4,4,2,0,0,42,1,2,2,3,4,1,4,2,2,2,3,25,0
05/10/2020 16:51,5,10,2020,16:51:10,21,Single,Female,I have no children.,ADIYAMAN,Rural,Graduate,Primary school,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Skilled agricultural, forestry and aquaculture workers",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased,Increased,Yes,Yes,Yes,No,No,Moderate,Low,,,Low,,Low,Low,Low,Moderate,Moderate,,,,Low,Low,,,Low,Moderate,Extremely,Very slightly or not at all,Very slightly or not at all,Moderately,Extremely,Extremely,Moderately,Moderately,A little,Extremely,2,1,2,1,2,2,1,5.0,1.0,6,3,2,6,3.0,3,3,4,1,1,0,2,2,3,2,2,3,2,0,0,2,0,2,2,2,3,3,0,0,0,2,2,0,0,2,3,28,1,4,0,0,2,4,4,2,2,1,4,23,0
05/10/2020 16:52,5,10,2020,16:52:09,33,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Full-time employee,Other,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,6000 - 12000,6000 - 12000,Good,"Yes, I think",I don't know; I'm uncertain,Same,Increased,Increased,Yes,No,Yes,No,No,Low,Low,Low,,Low,Low,Low,,Low,Low,Moderate,Low,Low,Low,Low,Low,Low,,Low,Low,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,2,1,2,1,2,2,2,4.0,2.0,8,7,4,9,2.0,4,4,4,0,1,0,2,2,3,3,2,2,2,2,0,2,2,2,0,2,2,3,2,2,2,2,2,2,0,2,2,35,1,1,0,0,0,1,0,1,1,0,1,5,1
05/10/2020 16:53,5,10,2020,16:53:11,21,Single,Man,I have no children.,İSTANBUL,Urban,High school,Middle School,Full-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,3000 - 6000,3000 - 6000,Good,I definitely don't think so,I definitely think so,Increased,Decreased,Decreased,Yes,No,No,No,No,Moderate,Moderate,Low,Low,Moderate,Low,,Low,Low,Moderate,Moderate,,,,Low,Moderate,,,Moderate,Moderate,Moderately,Very slightly or not at all,A little,Moderately,Extremely,Moderately,A little,Very slightly or not at all,A little,A little,2,1,1,1,2,2,2,3.0,2.0,8,4,2,7,2.0,3,3,4,0,0,0,4,5,1,2,4,3,3,2,2,3,2,0,2,2,3,3,0,0,0,2,3,0,0,3,3,36,1,2,0,1,2,4,2,1,0,1,1,14,1
05/10/2020 16:53,5,10,2020,16:53:32,26,Single,Female,I have no children.,MUĞLA,Urban,Graduate,Graduate,Full-time employee,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",No,3000 - 6000,3000 - 6000,Good,I definitely think so,"No, I don't think",Same,Increased a lot,Increased a lot,Yes,No,No,No,Yes,,,Moderate,,,Moderate,Moderate,,Moderate,,Moderate,Moderate,Moderate,Moderate,,,Moderate,Low,,Low,Moderately,A little,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Moderately,2,1,2,1,2,2,2,5.0,5.0,8,4,3,3,2.0,3,3,4,0,0,0,1,1,4,3,1,0,0,3,0,0,3,3,0,3,0,3,3,3,3,0,0,3,2,0,2,31,1,2,1,2,1,0,0,0,2,1,2,11,1
05/10/2020 16:54,5,10,2020,16:54:14,19,Single,Female,I have no children.,İSTANBUL,Rural,Two-year degree or equivalent,Primary school,Student,Education,,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",,3000 - 6000,3000 - 6000,Neither good nor bad,"Yes, I think","No, I don't think",Increased,Same,Same,Yes,No,Yes,No,No,Low,Moderate,,,Low,Moderate,Moderate,Low,Moderate,Low,Low,,,,Low,Low,Moderate,,,,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,Quite a bit,Moderately,Very slightly or not at all,Very slightly or not at all,Moderately,1,1,2,1,2,2,1,4.0,1.0,6,3,9999,7,,3,3,3,0,1,0,3,2,4,2,3,2,3,0,0,2,3,3,2,3,2,2,0,0,0,2,2,3,0,0,0,29,1,0,2,2,0,0,3,2,0,0,2,11,1
