timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
11/16/2020 15:26:46,11,16,2020,15:26:46,22,Single,Female,I have no children.,ANKARA,Urban,Graduate,Primary school,Student,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Partially,1500 - 3000,1500 - 3000,Good,I definitely think so,I definitely don't think so,Same,Increased,Increased a lot,Yes,Yes,No,No,No,High,Moderate,Low,,Low,Low,High,Low,High,Low,Moderate,Low,,Low,Moderate,Moderate,Low,,,Low,Extremely,A little,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,A little,Extremely,2,1,2,1,1,2,2,5.0,1.0,6,7,2,3,3.0,2,2,4,1,0,0,1,1,5,3,2,4,3,2,0,2,2,4,2,4,2,3,2,0,2,3,3,2,0,0,2,42,1,4,1,4,4,4,4,4,4,1,4,34,0
11/16/2020 15:28:53,11,16,2020,15:28:53,20,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Student,Other,,"Skilled agricultural, forestry and aquaculture workers",,3000 - 6000,1500 - 3000,Good,I definitely think so,I definitely don't think so,Decreased,Same,Same,Yes,No,No,No,No,Moderate,Low,Low,Moderate,,High,Moderate,Low,High,Low,,Low,Low,Low,Low,Low,Low,,,,Moderately,A little,A little,Moderately,A little,Moderately,A little,Very slightly or not at all,Moderately,Moderately,1,1,2,1,2,2,2,5.0,1.0,6,7,9999,6,,3,2,4,0,0,0,3,1,5,4,3,3,2,2,3,0,4,3,2,4,2,0,2,2,2,2,2,2,0,0,0,37,1,2,1,1,2,1,2,1,0,2,2,14,1
11/16/2020 15:44:52,11,16,2020,15:44:52,27,Single,Man,I have no children.,ADANA,Urban,Graduate,Graduate,Part-time employee,Health,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,1500 - 3000,6000 - 12000,Good,I definitely think so,I definitely don't think so,Increased a lot,Increased a lot,Same,Yes,No,No,No,No,High,High,,Low,,High,High,,High,High,High,,,High,,,High,Low,,,Quite a bit,Quite a bit,Extremely,Extremely,Extremely,Extremely,A little,Quite a bit,Moderately,Quite a bit,2,1,1,1,2,2,2,5.0,5.0,7,4,5,2,2.0,2,4,4,0,0,0,3,1,5,1,1,4,4,0,2,0,4,4,0,4,4,4,0,0,4,0,0,4,2,0,0,40,1,3,3,4,4,4,4,1,3,2,3,31,0
11/16/2020 15:53:08,11,16,2020,15:53:08,22,Single,Female,I have no children.,KAYSERİ,Urban,Graduate,High school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",No,6000 - 12000,6000 - 12000,Neither good nor bad,I definitely think so,I definitely don't think so,Increased,Increased,Increased a lot,Yes,Yes,No,No,No,Low,,Low,,,Moderate,Moderate,,Moderate,,Low,Low,Low,Low,,,Low,,,,Extremely,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Extremely,Extremely,Extremely,Quite a bit,Moderately,2,1,2,1,2,2,2,5.0,3.0,8,3,2,4,2.0,4,4,3,1,0,0,1,1,5,2,2,2,0,2,0,0,3,3,0,3,0,2,2,2,2,0,0,2,0,0,0,23,1,4,3,3,3,3,4,4,4,3,2,33,0
11/16/2020 16:02:33,11,16,2020,16:02:33,21,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Part-time employee,Education,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,3000 - 6000,3000 - 6000,Good,"Yes, I think","Yes, I think",Increased a lot,Increased a lot,Increased a lot,Yes,No,Yes,No,No,Moderate,High,,,Moderate,Low,Moderate,Low,Low,Moderate,Moderate,,,,Moderate,Moderate,,,,Moderate,A little,Very slightly or not at all,A little,A little,A little,A little,A little,A little,Very slightly or not at all,A little,2,1,2,1,2,2,2,5.0,1.0,7,3,5,9,2.0,3,3,4,0,1,0,1,2,2,1,1,3,4,0,0,3,2,3,2,2,3,3,0,0,0,3,3,0,0,0,3,34,1,1,0,1,1,1,1,1,1,0,1,8,1
11/16/2020 16:03:48,11,16,2020,16:03:48,22,Single,Man,I have no children.,MUĞLA,Rural,Graduate,Primary school,Student,Service,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,3000 - 6000,3000 - 6000,Neither good nor bad,I definitely think so,"Yes, I think",Increased,Increased a lot,Increased a lot,Yes,No,Yes,No,No,Moderate,,High,Moderate,,Moderate,High,,High,,Low,High,High,High,,,High,,,Low,Extremely,Moderately,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,A little,Extremely,2,1,1,1,2,2,1,5.0,1.0,6,6,7,9,,3,3,3,0,1,0,1,1,2,2,1,3,0,4,3,0,3,4,0,4,0,2,4,4,4,0,0,4,0,0,2,41,1,4,2,4,4,4,4,4,4,1,4,35,0
11/16/2020 16:17:01,11,16,2020,16:17:01,22,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,High school,Unemployed,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",,3000 - 6000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Same,Increased a lot,Yes,No,No,No,No,Moderate,Moderate,,,Moderate,,Low,Low,Low,Moderate,Moderate,,,,Moderate,Moderate,Low,,Moderate,Moderate,A little,Very slightly or not at all,A little,Moderately,Very slightly or not at all,Very slightly or not at all,A little,A little,Moderately,A little,2,1,2,1,2,2,2,5.0,3.0,1,7,2,4,,3,3,4,0,0,0,1,2,3,2,3,3,3,0,0,3,0,2,2,2,3,3,0,0,0,3,3,2,0,3,3,35,1,1,0,1,2,0,0,1,1,2,1,9,1
11/16/2020 16:20:18,11,16,2020,16:20:18,26,Single,Man,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Self-employed,Construction,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,24000 and above,24000 and above,Good,I definitely think so,I definitely don't think so,Increased,Same,Increased,Yes,No,Yes,No,No,Low,Low,Low,High,Low,Low,Moderate,Low,Moderate,Low,Moderate,,,Low,Low,Moderate,Low,Low,Low,Low,A little,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,A little,A little,A little,2,1,1,1,2,2,2,5.0,1.0,9,2,4,7,2.0,6,6,4,0,1,0,2,1,5,2,3,2,2,2,4,2,2,3,2,3,2,3,0,0,2,2,3,2,2,2,2,42,1,1,2,3,3,2,2,2,1,1,1,18,0
11/16/2020 16:36:01,11,16,2020,16:36:01,24,Single,Female,I have no children.,İZMİR,Urban,Graduate,Primary school,Unemployed,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,3000 - 6000,1500 - 3000,Kötü,I definitely think so,I definitely don't think so,Increased a lot,Increased,Increased,Yes,Yes,Yes,Yes,No,Moderate,Low,Moderate,Low,,Moderate,Moderate,,Moderate,,,Moderate,Moderate,Moderate,,,Moderate,Moderate,,,Extremely,Quite a bit,Extremely,Extremely,Quite a bit,Extremely,Moderately,Extremely,Moderately,Extremely,2,1,2,1,2,2,2,5.0,1.0,1,6,2,7,2.0,3,2,0,1,1,1,2,1,5,1,2,3,2,3,2,0,3,3,0,3,0,0,3,3,3,0,0,3,3,0,0,34,1,4,3,4,4,3,4,2,4,2,4,34,0
11/16/2020 17:07:25,11,16,2020,17:07:25,22,Single,Female,I have no children.,ELAZIĞ,Urban,Graduate,High school,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",,1500 - 3000,3000 - 6000,Good,I definitely think so,I definitely don't think so,Increased a lot,Increased a lot,Increased a lot,Yes,Yes,No,No,No,Low,Moderate,,,,Low,Moderate,,High,,Moderate,,,,Low,Moderate,,,,Moderate,Extremely,A little,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Very slightly or not at all,Moderately,2,1,2,1,2,2,2,5.0,3.0,6,3,2,4,,2,3,4,1,0,0,1,1,5,1,1,2,3,0,0,0,2,3,0,4,0,3,0,0,0,2,3,0,0,0,3,25,1,4,1,1,2,2,2,3,2,0,2,19,0
11/16/2020 17:13:51,11,16,2020,17:13:51,21,Single,Female,I have no children.,AYDIN,Urban,Graduate,Two-year degree or equivalent,Student,Other,,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",,6000 - 12000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Decreased,Increased a lot,Yes,No,Yes,No,Yes (3 kere),Moderate,Low,,,Low,Moderate,,,Low,Moderate,Moderate,Low,,,Low,Moderate,Low,,,Low,Moderately,Moderately,Very slightly or not at all,A little,A little,Moderately,A little,Moderately,A little,Moderately,2,1,2,1,2,2,2,5.0,4.0,6,7,9999,2,,4,3,4,0,1,0,1,2,3,2,4,3,2,0,0,2,3,0,0,2,3,3,2,0,0,2,3,2,0,0,2,29,1,2,2,0,1,1,2,1,2,1,2,14,1
11/16/2020 17:14:58,11,16,2020,17:14:58,24,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,Two-year degree or equivalent,Full-time employee,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Yes,3000 - 6000,24000 and above,Neither good nor bad,"Yes, I think",I definitely don't think so,Increased a lot,Decreased,Same,Yes,Yes,Yes,Yes,No,,,High,Low,,High,High,,High,,,High,High,High,,Low,High,Low,,,A little,Very slightly or not at all,Extremely,Extremely,Moderately,Extremely,Extremely,Moderately,Quite a bit,Extremely,2,1,2,1,2,2,2,5.0,4.0,8,6,5,1,1.0,3,6,3,1,1,1,3,2,5,1,4,0,0,4,2,0,4,4,0,4,0,0,4,4,4,0,2,4,2,0,0,38,1,1,0,4,4,2,4,4,2,3,4,28,0
11/16/2020 17:30:19,11,16,2020,17:30:19,26,Single,Female,I have no children.,İSTANBUL,Urban,Graduate,High school,Full-time employee,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,3000 - 6000,Neither good nor bad,"Yes, I think","No, I don't think",Increased,Increased,Increased,Yes,Yes,Yes,Yes,No,Low,Moderate,Low,,Low,,Low,Low,Low,Low,Moderate,Low,,Low,Low,Low,Low,,,Low,Moderately,Moderately,A little,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Moderately,A little,A little,2,1,2,1,2,2,2,5.0,3.0,8,6,2,2,3.0,3,3,3,1,1,1,2,2,4,2,2,2,3,2,0,2,0,2,2,2,2,3,2,0,2,2,2,2,0,0,2,32,1,2,2,1,1,0,0,2,2,1,1,12,1
11/16/2020 17:35:51,11,16,2020,17:35:51,23,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Student,Agriculture,"Skilled agricultural, forestry and aquaculture workers","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",,1500 - 3000,1500 - 3000,Good,I definitely think so,I definitely don't think so,Increased a lot,Same,Same,Yes,No,No,No,No,Low,Low,,Low,,,High,,High,,Low,,Low,Low,,,High,,,,Extremely,A little,Moderately,Extremely,Moderately,Extremely,Extremely,Extremely,Moderately,Moderately,2,1,2,1,2,2,2,4.0,2.0,6,1,6,1,,2,2,4,0,0,0,3,1,5,1,3,2,2,0,2,0,0,4,0,4,0,2,0,2,2,0,0,4,0,0,0,24,1,4,1,2,4,2,4,4,4,2,2,29,0
11/16/2020 17:43:12,11,16,2020,17:43:12,23,Single,Female,I have no children.,EDİRNE,Urban,Two-year degree or equivalent,Middle School,Unemployed,Service,,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",,3000 - 6000,3000 - 6000,Neither good nor bad,I don't know; I'm uncertain,I definitely don't think so,Same,Increased,Increased,Yes,Yes,Yes,No,Yes (1 kere),Moderate,Moderate,Low,,Low,Low,Moderate,,Low,Moderate,Low,Low,,,Low,Moderate,,,,Low,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Extremely,Quite a bit,Moderately,Moderately,Moderately,2,1,2,1,2,2,2,4.0,2.0,1,6,9999,3,,3,3,3,1,1,0,2,3,5,3,2,3,3,2,0,2,2,3,0,2,3,2,2,0,0,2,3,0,0,0,2,31,1,2,2,2,3,3,4,3,2,2,2,25,0
11/16/2020 17:51:55,11,16,2020,17:51:55,25,Single,Female,I have no children.,TRABZON,Rural,High school,Primary school,Full-time employee,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",No,1500 - 3000,3000 - 6000,Good,"Yes, I think","Yes, I think",Increased a lot,Increased,Decreased,Yes,No,Yes,No,No,Low,,Low,,,Low,High,,Low,,Low,,,Low,,Low,Low,,,Low,Quite a bit,A little,Extremely,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,2,1,2,1,2,2,1,3.0,1.0,8,7,5,7,2.0,2,3,4,0,1,0,4,2,2,1,2,2,0,2,0,0,2,4,0,2,0,2,0,0,2,0,2,2,0,0,2,22,1,3,1,4,3,3,2,3,3,1,3,26,0
11/16/2020 17:54:42,11,16,2020,17:54:42,27,Married,Man,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Unemployed,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",Yes,0 - 1500,3000 - 6000,Very good,I definitely think so,I don't know; I'm uncertain,Increased,Increased a lot,Increased a lot,Yes,No,No,Yes,No,High,Low,Low,,Moderate,,,Low,,Moderate,High,,,,Moderate,Moderate,,,Low,Moderate,Quite a bit,Moderately,Extremely,Moderately,Extremely,Extremely,Quite a bit,Extremely,Very slightly or not at all,Quite a bit,2,2,1,1,2,2,2,6.0,1.0,1,7,2,0,1.0,1,3,5,0,0,1,1,1,3,2,1,4,2,2,0,3,0,0,2,0,3,4,0,0,0,3,3,0,0,2,3,31,1,3,2,4,2,4,4,3,4,0,3,29,0
11/16/2020 17:56:01,11,16,2020,17:56:01,23,Single,Female,I have no children.,BURSA,Urban,Graduate,High school,Part-time employee,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,6000 - 12000,12000 - 24000,Neither good nor bad,"Yes, I think",I don't know; I'm uncertain,Increased,Same,Increased,Yes,Yes,Yes,No,No,,,Moderate,Moderate,,High,Low,,Moderate,,Low,High,Moderate,Moderate,,,Moderate,,,,A little,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,A little,A little,Moderately,2,1,2,1,2,2,2,5.0,3.0,7,4,2,2,2.0,4,5,3,1,1,0,2,2,3,2,3,0,0,3,3,0,4,2,0,3,0,2,4,3,3,0,0,3,0,0,0,30,1,1,2,1,0,0,2,0,1,1,2,10,1
11/16/2020 18:01:18,11,16,2020,18:01:18,26,Married,Female,I have no children.,İSTANBUL,Urban,Graduate,Primary school,Unemployed after the covid-19 crisis,Education,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",No,0 - 1500,6000 - 12000,Neither good nor bad,"Yes, I think","No, I don't think",Increased a lot,Same,Increased,Yes,Yes,No,Yes,No,Low,,Moderate,Low,,Moderate,High,,High,,Low,High,Moderate,Moderate,,,Moderate,Moderate,,,A little,Very slightly or not at all,Moderately,Quite a bit,Moderately,Quite a bit,A little,Very slightly or not at all,A little,Very slightly or not at all,2,2,2,1,2,2,2,5.0,1.0,2,3,7,3,2.0,1,4,3,1,0,1,2,2,4,1,3,2,0,3,2,0,3,4,0,4,0,2,4,3,3,0,0,3,3,0,0,36,1,1,0,2,3,2,3,1,0,1,0,13,1
11/16/2020 18:35:48,11,16,2020,18:35:48,19,Single,Female,I have no children.,ANKARA,Urban,Two-year degree or equivalent,High school,Student,Other,,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",,3000 - 6000,3000 - 6000,Neither good nor bad,I definitely think so,"No, I don't think",Same,Same,Increased a lot,Yes,No,Yes,Yes,Yes (1 kere),Moderate,Moderate,High,High,Low,Low,Low,,Low,Low,Moderate,High,Moderate,High,,Low,,,,Low,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,1,1,2,1,1,2,2,4.0,3.0,6,7,9999,9,,3,3,3,0,1,1,1,1,4,3,3,3,3,4,4,2,2,2,0,2,2,3,4,3,4,0,2,0,0,0,2,42,1,3,0,0,0,1,0,1,1,0,1,7,1
11/16/2020 18:35:57,11,16,2020,18:35:57,32,Single,Man,I have no children.,BURSA,Urban,"Postgraduate Education (Master's, Doctorate)",High school,Full-time employee,Industry,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,12000 - 24000,12000 - 24000,Very good,"No, I don't think","No, I don't think",Increased,Same,Same,No,No,Yes,No,No,High,Moderate,,,Moderate,Low,,Moderate,,Moderate,Moderate,,,,Moderate,Moderate,,,Low,Moderate,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,1,1,2,2,2,6.0,3.0,8,5,2,2,3.0,5,5,5,0,1,0,3,4,4,2,3,4,3,0,0,3,2,0,3,0,3,3,0,0,0,3,3,0,0,2,3,32,1,0,0,0,0,1,0,1,0,0,0,2,1
11/16/2020 18:37:49,11,16,2020,18:37:49,24,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",Graduate,Full-time employee,Other,,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,1500 - 3000,Very good,I definitely think so,"No, I don't think",Increased,Increased,Increased a lot,Yes,No,Yes,No,No,Moderate,Low,,,Moderate,Low,Moderate,Low,,Moderate,Moderate,,,,Low,Moderate,,,Low,Moderate,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,2,1,2,1,2,2,2,6.0,5.0,8,7,9999,2,3.0,3,2,5,0,1,0,1,1,4,2,2,3,2,0,0,3,2,3,2,0,3,3,0,0,0,2,3,0,0,2,3,31,1,1,2,2,1,2,2,2,2,1,3,18,0
11/16/2020 18:48:45,11,16,2020,18:48:45,28,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Self-employed,Industry,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",No,3000 - 6000,6000 - 12000,Very good,I definitely think so,I definitely don't think so,Increased,Increased,Increased a lot,Yes,Yes,Yes,No,No,High,High,,,High,,Low,Moderate,Low,High,High,,,,Moderate,Moderate,,,Moderate,High,Extremely,Very slightly or not at all,A little,A little,Extremely,A little,Quite a bit,Extremely,A little,Extremely,2,1,1,1,2,2,2,4.0,4.0,9,5,1,1,2.0,3,4,5,1,1,0,1,1,5,2,2,4,4,0,0,4,0,2,3,2,4,4,0,0,0,3,3,0,0,3,4,40,1,4,0,1,1,4,1,3,4,1,4,23,0
11/16/2020 19:04:31,11,16,2020,19:04:31,20,Single,Man,I have no children.,MALATYA,Urban,Graduate,"Postgraduate Education (Master's, Doctorate)",Student,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Yes,3000 - 6000,12000 - 24000,Good,"Yes, I think","No, I don't think",Increased,Same,Increased,Yes,Yes,No,No,No,Low,Low,Moderate,Low,Low,Low,,Low,Low,Low,Moderate,Low,,,Low,Low,Low,,Low,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,1,1,1,1,2,2,2,5.0,6.0,6,7,2,1,1.0,3,5,4,1,0,0,2,2,4,2,3,2,2,3,2,2,2,0,2,2,2,3,2,0,0,2,2,2,0,2,2,34,1,0,0,0,0,0,0,1,1,0,0,2,1
11/16/2020 19:09:48,11,16,2020,19:09:48,23,Single,Female,I have no children.,ADANA,Urban,Graduate,High school,Student,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",,3000 - 6000,6000 - 12000,Neither good nor bad,I definitely think so,I definitely don't think so,Increased a lot,Increased,Increased a lot,Yes,Yes,Yes,No,No,Low,,Low,Low,Low,High,High,,Moderate,Low,Low,High,Low,Moderate,,,Moderate,Low,Low,,Quite a bit,A little,Moderately,Quite a bit,A little,Extremely,Quite a bit,Quite a bit,Moderately,Extremely,2,1,2,1,2,2,2,5.0,3.0,6,7,2,3,,3,4,3,1,1,0,1,1,5,1,2,2,0,2,2,2,4,4,0,3,2,2,4,2,3,0,0,3,2,2,0,39,1,3,1,2,3,1,4,3,3,2,4,26,0
11/16/2020 19:20:51,11,16,2020,19:20:51,32,Married,Man,I have a child/children in the 2-6 age range.,ANTALYA,Urban,Graduate,Graduate,Full-time employee,Service,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",No,3000 - 6000,3000 - 6000,Good,"Yes, I think","No, I don't think",Increased,Increased a lot,Increased a lot,Yes,No,Yes,No,Yes (1 kere),Low,,Low,,Low,High,Moderate,,Low,Low,Moderate,Moderate,Moderate,Moderate,,Low,Moderate,Low,Low,Low,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,2,2,1,4,2,2,2,5.0,5.0,8,6,1,0,2.0,3,3,4,0,1,0,1,2,4,2,1,2,0,2,0,2,4,3,0,2,2,3,3,3,3,0,2,3,2,2,2,40,1,3,3,3,3,2,2,3,3,2,3,27,0
11/16/2020 19:54:03,11,16,2020,19:54:03,20,Single,Female,I have no children.,SAMSUN,Urban,Graduate,Graduate,Student,Education,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Yes,6000 - 12000,6000 - 12000,Good,"Yes, I think",I definitely don't think so,Increased a lot,Same,Increased a lot,Yes,No,Yes,No,No,Low,Low,Low,,Low,Low,Moderate,Moderate,Low,Moderate,Moderate,,,,Moderate,Moderate,,,Low,Moderate,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Very slightly or not at all,1,1,2,1,2,2,2,5.0,5.0,6,3,1,2,1.0,4,4,4,0,1,0,1,2,5,1,3,2,2,2,0,2,2,3,3,2,3,3,0,0,0,3,3,0,0,2,3,35,1,3,3,3,3,1,3,3,3,2,0,24,0
11/16/2020 20:09:41,11,16,2020,20:09:41,51,Married,Man,I have a child/children in the 13-18 age range.,İSTANBUL,Urban,Graduate,,Full-time employee,Service,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Partially,12000 - 24000,12000 - 24000,Very good,I don't know; I'm uncertain,"No, I don't think",Increased,Same,Increased,Yes,No,Yes,No,No,Moderate,Moderate,,,Moderate,Low,Low,Low,Low,Low,Moderate,,,Low,Low,Low,Low,,Low,Low,Moderately,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,4,2,1,6,2,2,2,5.0,,8,6,2,7,3.0,5,5,5,0,1,0,2,3,4,2,3,3,3,0,0,3,2,2,2,2,2,3,0,0,2,2,2,2,0,2,2,34,1,2,2,1,1,2,2,2,2,1,2,17,0
